X,Y,Z,U1,U2,U3,E11,E22,E33,E12,E13,E23,S11,S22,S33,S12,S13,S23
0,0.2,0.36,-0.079205402,-0.082099933,0.030502658,0,-0.009473298,0.091687549,0.008548286,-0.088295377,-0.099860978,352346.7891,332046.8642,548820.1086,18317.75613,-189204.3793,-213987.8091
0,0.2,0.4,-0.0860599,-0.089155819,0.034207998,0,-0.010341273,0.093674099,0.00915207,-0.082998128,-0.095251985,357140.6848,334980.8147,557870.8972,19611.57781,-177853.1309,-204111.3961
0,0.2,0.44,-0.092485102,-0.095777012,0.037996586,0,-0.011313652,0.095849274,0.009698057,-0.077559394,-0.0904193,362295.52,338051.9791,567686.821,20781.55151,-166198.7011,-193755.6419
0,0.2,0.48,-0.098469403,-0.101951757,0.04187594,0,-0.012394162,0.09820527,0.0101872,-0.071974734,-0.085320054,367761.893,341202.9746,578201.758,21829.7147,-154231.5719,-182828.6863
0,0.2,0.52,-0.10400106,-0.107666947,0.045853008,0,-0.013574469,0.100720094,0.010620269,-0.066246868,-0.079912144,373481.2498,344393.1015,589310.023,22757.71947,-141957.5753,-171240.3093
0,0.2,0.56,-0.109068902,-0.112908652,0.049933547,0,-0.014830526,0.103353889,0.010998244,-0.060389004,-0.074157414,379385.8424,347606.1434,600858.4626,23567.66641,-129405.0091,-158908.7443
0,0.2,0.6,-0.1136633,-0.117662916,0.054121319,0,-0.016117915,0.106044552,0.011322724,-0.054428077,-0.068026582,385399.8722,350861.4822,612638.1983,24262.97938,-116631.5926,-145771.2469
0,0.2,0.64,-0.117777394,-0.121916892,0.058417111,0,-0.017367091,0.108703595,0.011596299,-0.048407437,-0.061506794,391442.1599,354226.9642,624378.4355,24849.2112,-103730.2231,-131800.2719
0,0.2,0.68,-0.12140849,-0.125660456,0.062817607,0,-0.018480427,0.111214217,0.011822825,-0.042388092,-0.054612783,397430.5272,357829.6117,635746.7062,25334.6254,-90831.62542,-117027.3922
0,0.2,0.72,-0.124559489,-0.128888438,0.067314249,0,-0.019334694,0.113435112,0.012007502,-0.03644711,-0.047402344,403287.5036,361856.0161,646362.7428,25730.36137,-78100.94899,-101576.4506
0,0.2,0.76,-0.127240028,-0.13160358,0.071892416,0,-0.019795097,0.115215716,0.012156658,-0.030671401,-0.039995348,408945.5092,366527.4436,655836.3295,26049.9805,-65724.43047,-85704.31799
0,0.2,0.8,-0.129466913,-0.133820173,0.076531506,0,-0.019749688,0.11643052,0.012277175,-0.025144877,-0.032591656,414346.4219,372025.6619,663840.3928,26308.23301,-53881.87962,-69839.26274
0,0.2,0.84,-0.131263208,-0.135567908,0.081206857,0,-0.019173519,0.117039202,0.012375535,-0.019927468,-0.025475275,419424.3559,378338.2446,670222.6451,26519.00254,-42701.71629,-54589.87495
0,0.2,0.88,-0.132655308,-0.136894591,0.085894642,0,-0.018224462,0.11717,0.012456545,-0.015025682,-0.018979941,424052.3057,384999.8869,675130.8774,26692.59631,-32197.89103,-40671.30181
0,0.2,0.92,-0.133667317,-0.137864906,0.090580457,0,-0.017347531,0.117197954,0.012522006,-0.01035443,-0.013380438,427930.3814,390757.0997,679068.8537,26832.86933,-22188.06432,-28672.3678
0,0.2,0.96,-0.134312016,-0.138550901,0.095270478,0,-0.017315111,0.117744285,0.012569689,-0.005664486,-0.008681857,430410.7453,393306.9367,682719.9264,26935.04891,-12138.18394,-18603.97822
0,0.2,1,-0.134573635,-0.139009358,0.1,0,-0.019071056,0,0.012592692,0,0,-81733.09764,-122599.6465,-81733.09764,26984.3407,0,0
0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.24,0.04,-0.01006224,-0.010868001,0.003049668,0,-0.002207401,0.077171313,0.001454004,-0.124111937,-0.134251581,321273.9093,316543.7638,486641.0094,3115.723085,-265954.1508,-287681.9586
0,0.24,0.08,-0.01985791,-0.021282322,0.006173705,0,-0.003865756,0.078900557,0.002814669,-0.120440429,-0.129957221,321577.7201,313293.957,490650.3432,6031.432504,-258086.6335,-278479.7593
0,0.24,0.12,-0.029332708,-0.031263966,0.009361713,0,-0.005134636,0.080419624,0.004075285,-0.116273669,-0.125867973,322649.948,311647.1557,494977.7144,8732.752561,-249157.8614,-269717.0859
0,0.24,0.16,-0.038461697,-0.040826286,0.012607275,0,-0.006148879,0.081828356,0.005239765,-0.111852641,-0.121893624,324340.6139,311164.4445,499687.0902,11228.06772,-239684.2298,-261200.6236
0,0.24,0.2,-0.047229131,-0.049977316,0.015907981,0,-0.00701691,0.083218975,0.006314247,-0.107259902,-0.11797152,326580.2771,311544.0409,504906.6519,13530.53004,-229842.6472,-252796.1144
0,0.24,0.24,-0.055623281,-0.058721076,0.019264793,0,-0.007823317,0.084666978,0.007305016,-0.102531237,-0.114053258,329329.9745,312565.7234,510759.2127,15653.60494,-219709.7937,-244399.8382
0,0.24,0.28,-0.063634129,-0.06705832,0.022681339,0,-0.008633332,0.086231356,0.008217675,-0.097680136,-0.110096772,332562.9602,314062.9633,517344.4371,17609.3044,-209314.577,-235921.6533
0,0.24,0.32,-0.071252103,-0.074986963,0.026163301,0,-0.009497327,0.087957197,0.0090568,-0.092707764,-0.106061689,336256.5852,315905.1698,524736.2932,19407.42871,-198659.4934,-227275.0468
0,0.24,0.36,-0.078467371,-0.082502328,0.029717915,0,-0.010454342,0.089878221,0.009825824,-0.087608613,-0.101906709,340388.0543,317985.8938,532984.242,21055.33784,-187732.7424,-218371.5193
0,0.24,0.4,-0.085269481,-0.089597315,0.033353559,0,-0.011534239,0.092018334,0.010527098,-0.082374457,-0.097588165,344931.8365,320215.6101,542113.9812,22558.06622,-176516.6945,-209117.4971
0,0.24,0.44,-0.091647284,-0.096262549,0.037079382,0,-0.012758355,0.094391861,0.011162061,-0.076997615,-0.093059266,349857.8853,322518.5534,552126.1598,23918.70216,-164994.8901,-199412.7122
0,0.24,0.48,-0.0975891,-0.102486552,0.040904908,0,-0.014138527,0.097002284,0.011731531,-0.071474032,-0.088269821,355130.3868,324833.5436,562992.4234,25138.99585,-153158.6389,-189149.617
0,0.24,0.52,-0.103083129,-0.108255991,0.044839565,0,-0.015674378,0.099839348,0.01223608,-0.065806422,-0.083166525,360707.0123,327119.059,574648.4718,26220.17091,-141013.7625,-178213.9814
0,0.24,0.56,-0.108118127,-0.113556034,0.048892056,0,-0.017348709,0.102874427,0.012676487,-0.060007552,-0.077694155,366538.7894,329362.984,586983.9897,27163.9015,-128587.6108,-166487.4739
0,0.24,0.6,-0.112684337,-0.118370919,0.053069519,0,-0.019120958,0.106054141,0.013054246,-0.054103474,-0.071798502,372570.7829,331597.3009,599829.6563,27973.38401,-115936.0152,-153853.9326
0,0.24,0.64,-0.116774683,-0.12268484,0.057376387,0,-0.020919086,0.10929264,0.013372044,-0.048136287,-0.065432422,378743.8036,333917.191,612942.3179,28654.38088,-103149.1869,-140212.3326
0,0.24,0.68,-0.120386143,-0.126483354,0.06181293,0,-0.022631207,0.112463915,0.013634156,-0.042165528,-0.058567216,384997.3212,336501.8779,625991.4252,29216.04951,-90354.70211,-125501.177
0,0.24,0.72,-0.123521167,-0.129755602,0.0663735,0,-0.024100367,0.115397529,0.013846609,-0.036266844,-0.051212335,391273.5502,339629.9067,638553.9688,29671.30527,-77714.66529,-109740.7181
0,0.24,0.76,-0.126188838,-0.132497742,0.071044732,0,-0.025129787,0.117884906,0.014017001,-0.030526139,-0.043446326,397521.9395,343672.3957,650132.4532,30036.43086,-65413.15489,-93099.26958
0,0.24,0.8,-0.12840535,-0.134718011,0.075804293,0,-0.025512361,0.119709195,0.014153846,-0.025027161,-0.035458803,403700.7165,349031.371,660220.4202,30329.66985,-53629.63084,-75983.14851
0,0.24,0.84,-0.130193184,-0.136443503,0.080621468,0,-0.02510618,0.120717809,0.01426538,-0.019830932,-0.027592477,409764.1239,355965.1666,668445.1433,30568.67159,-42494.85398,-59126.73699
0,0.24,0.88,-0.131578299,-0.137727638,0.085461718,0,-0.023980103,0.120954556,0.014357892,-0.014946566,-0.02034958,415604.7967,364218.8606,674793.1311,30766.91051,-32028.35607,-43606.24238
0,0.24,0.92,-0.132584635,-0.138654712,0.090297832,0,-0.022628463,0.120836874,0.014433812,-0.010292992,-0.014287723,420893.1905,372403.6268,679829.3494,30929.59786,-22056.41249,-30616.54914
0,0.24,0.96,-0.133225177,-0.139333691,0.095128668,0,-0.022167097,0.121277096,0.01449008,-0.005625992,-0.009701952,424757.1418,377256.2203,684636.6342,31050.17122,-12055.69775,-20789.89621
0,0.24,1,-0.133484793,-0.139869466,0.1,0,-0.02426642,0,0.014517209,0,0,-103998.9408,-155998.4111,-103998.9408,31108.30482,0,0
0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.28,0.04,-0.009939298,-0.010955463,0.002947262,0,-0.002130517,0.07458757,0.001607917,-0.122623526,-0.135297349,310530.2264,305964.8334,470360.7327,3445.535846,-262764.6986,-289922.8915
0,0.28,0.08,-0.019619764,-0.021436582,0.005967006,0,-0.003777711,0.076288933,0.003116246,-0.119052448,-0.130892335,310762.3806,302667.2857,474238.6658,6677.669638,-255112.3876,-280483.574
0,0.28,0.12,-0.028987689,-0.031470239,0.009050377,0,-0.005079199,0.077811153,0.00451707,-0.114987973,-0.126787717,311708.3755,300824.3776,478446.5612,9679.435738,-246402.7994,-271687.9659
0,0.28,0.16,-0.03801784,-0.041074847,0.012191898,0,-0.006153992,0.079241581,0.005813938,-0.11066433,-0.122878481,313232.5241,300045.3984,483035.9119,12458.43884,-237137.8495,-263311.031
0,0.28,0.2,-0.046693982,-0.050262605,0.015389703,0,-0.00710148,0.080665421,0.007012971,-0.106162736,-0.119087283,315274.032,300056.5751,488128.5049,15027.79532,-227491.5781,-255187.0356
0,0.28,0.24,-0.055003878,-0.059040877,0.018645131,0,-0.008002835,0.082156234,0.008120611,-0.101519171,-0.115353469,317800.2843,300651.353,493849.3578,17401.3091,-217541.0798,-247186.0045
0,0.28,0.28,-0.062937049,-0.067413067,0.021962202,0,-0.008923897,0.083774998,0.009142683,-0.096747961,-0.111625999,320790.4319,301667.7953,500308.2844,19591.46301,-207317.0585,-239198.5683
0,0.28,0.32,-0.070483551,-0.075379199,0.025347131,0,-0.009918415,0.085571689,0.010083958,-0.091851379,-0.107858602,324228.3205,302974.5751,507596.2263,21608.48132,-196824.3843,-231125.5747
0,0.28,0.36,-0.07763327,-0.082936281,0.028807937,0,-0.011030839,0.08758726,0.010947987,-0.086825079,-0.10400638,328098.9451,304461.4327,515785.93,23459.97307,-186053.7418,-222870.814
0,0.28,0.4,-0.084375564,-0.090078558,0.032354112,0,-0.012298219,0.089855056,0.011737117,-0.081661891,-0.100023294,332386.4433,306033.1163,524932.9921,25150.96558,-174989.7666,-214335.63
0,0.28,0.44,-0.090699173,-0.09679768,0.035996341,0,-0.01375089,0.09240123,0.012452649,-0.07635496,-0.095860097,337072.8858,307606.6935,535075.5209,26684.24791,-163617.7715,-205414.4946
0,0.28,0.48,-0.096592358,-0.103082839,0.03974621,0,-0.015411691,0.095243796,0.01309513,-0.070900715,-0.09146245,342137.5927,309112.5403,546231.4415,28060.99194,-151930.1031,-195990.964
0,0.28,0.52,-0.102043287,-0.108920897,0.043615845,0,-0.017293384,0.098389997,0.013664763,-0.065301912,-0.086769126,347556.9138,310499.662,558392.6225,29281.63412,-139932.6696,-185933.8425
0,0.28,0.56,-0.107040664,-0.114296549,0.04761741,0,-0.019393792,0.101831503,0.014161929,-0.059570838,-0.081710528,353304.4753,311746.3487,571514.8397,30346.99108,-127651.796,-175093.9892
0,0.28,0.6,-0.111574621,-0.119192593,0.051762365,0,-0.021688088,0.105536862,0.014587789,-0.053732519,-0.076208183,359351.8887,312877.4137,585502.308,31259.54693,-115141.1132,-163303.2489
0,0.28,0.64,-0.115637867,-0.123590419,0.056060359,0,-0.024117641,0.109440601,0.014944901,-0.047827527,-0.070176797,365669.8288,313989.17,600185.4019,32024.78779,-102487.5576,-150378.8512
0,0.28,0.68,-0.119227025,-0.127470952,0.060517614,0,-0.026575286,0.113428788,0.015237773,-0.041913527,-0.06353192,372229.2963,315282.2551,615290.9855,32652.37003,-89814.70104,-136139.8279
0,0.28,0.72,-0.122344031,-0.130816468,0.065134662,0,-0.02888847,0.117322491,0.015473176,-0.036064265,-0.056208597,379002.9464,317099.0811,630408.2849,33156.80599,-77280.56764,-120446.9944
0,0.28,0.76,-0.124997308,-0.133613963,0.069903413,0,-0.030806008,0.12086495,0.015660055,-0.030364164,-0.048199367,385966.8942,319954.0189,644963.2167,33557.26132,-65066.06588,-103284.3572
0,0.28,0.8,-0.127202297,-0.135861161,0.074803858,0,-0.032004137,0.12372844,0.015808818,-0.024896498,-0.039621491,393104.1527,324523.8585,658236.5232,33876.03774,-53349.63889,-84903.19478
0,0.28,0.84,-0.128980747,-0.137576403,0.079801688,0,-0.032147345,0.125575755,0.015929872,-0.019723422,-0.030816549,400407.4717,331520.3042,669498.3749,34135.44051,-42264.47563,-66035.46235
0,0.28,0.88,-0.130358045,-0.138812999,0.084849919,0,-0.031069224,0.126234827,0.016031431,-0.01485725,-0.022452702,407852.5822,341275.6727,678355.7829,34353.06545,-31836.96475,-48112.93353
0,0.28,0.92,-0.131357907,-0.139675183,0.089900474,0,-0.029151642,0.126037513,0.01611683,-0.010222242,-0.015513565,415225.1632,352757.3599,685305.5482,34536.06421,-21904.80361,-33243.35347
0,0.28,0.96,-0.131993604,-0.140324269,0.09493292,0,-0.027878142,0.126244073,0.016181943,-0.005581089,-0.01091876,421568.2767,361829.4011,692091.2907,34675.59134,-11959.47698,-23397.34208
0,0.28,1,-0.132250882,-0.140950672,0.1,0,-0.030181839,0,0.016213507,0,0,-129350.7387,-194026.1081,-129350.7387,34743.22824,0,0
0,0.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.32,0.04,-0.009804973,-0.011038442,0.002838674,0,-0.001985877,0.071821353,0.001738529,-0.120995691,-0.136295029,299294.8949,295039.4437,453197.7936,3725.420311,-259276.4811,-292060.7754
0,0.32,0.08,-0.019359311,-0.021584539,0.005745708,0,-0.003556461,0.073440855,0.003372235,-0.117531276,-0.131796785,299504.5489,291883.5621,456877.8102,7226.218776,-251852.7336,-282421.6823
0,0.32,0.12,-0.028609977,-0.031670302,0.008713943,0,-0.004831942,0.074917193,0.004892322,-0.113575976,-0.127683989,300365.3633,290011.2018,460902.2064,10483.54632,-243377.0921,-273608.5489
0,0.32,0.16,-0.037531467,-0.041318605,0.011739084,0,-0.005916834,0.076326293,0.00630214,-0.109356739,-0.123840788,301754.8209,289075.89,465311.1622,13504.58484,-234335.8702,-265373.1174
0,0.32,0.2,-0.046107055,-0.050545434,0.014820046,0,-0.00690035,0.077745207,0.007607864,-0.104953229,-0.120179486,303620.8194,288834.3558,470217.6925,16302.565,-224899.777,-257527.4707
0,0.32,0.24,-0.054323983,-0.059361303,0.0179587,0,-0.007857781,0.079243197,0.008816101,-0.100401525,-0.116630959,305937.4961,289099.3942,475744.3459,18891.64536,-215146.126,-249923.4842
0,0.32,0.28,-0.062171299,-0.067772232,0.021159502,0,-0.008852757,0.08088048,0.009932869,-0.095716789,-0.113138329,308690.2414,289720.0471,482005.5563,21284.71843,-205107.4048,-242439.2758
0,0.32,0.32,-0.06963867,-0.075780436,0.024429139,0,-0.009939828,0.082709396,0.010963088,-0.090902459,-0.109652226,311869.5796,290569.9488,489104.0001,23492.33087,-194790.9833,-234969.0563
0,0.32,0.36,-0.076715693,-0.083384795,0.027776253,0,-0.011166872,0.084776159,0.011910367,-0.085955454,-0.10612706,315468.3739,291539.3624,497131.5724,25522.21464,-184190.2581,-227415.1296
0,0.32,0.4,-0.083391542,-0.090581172,0.031211231,0,-0.012576972,0.087122432,0.012776977,-0.080869796,-0.102517853,319480.5407,292529.8857,506171.4662,27379.2369,-173292.4197,-219681.1125
0,0.32,0.44,-0.08965486,-0.09736262,0.034746048,0,-0.014209452,0.089786267,0.01356399,-0.075639603,-0.098777237,323900.6344,293451.8082,516299.7779,29065.6919,-162084.8637,-211665.5076
0,0.32,0.48,-0.095493879,-0.103719488,0.038394133,0,-0.016099785,0.092802075,0.014271559,-0.070261918,-0.094852254,328724.0991,294224.56,527585.6878,30581.91139,-150561.2527,-203254.829
0,0.32,0.52,-0.100896767,-0.109639462,0.042170214,0,-0.018277949,0.096199183,0.014899356,-0.064739623,-0.09068062,333948.1428,294781.1083,540089.2488,31927.19164,-138727.7633,-194315.6146
0,0.32,0.56,-0.105852218,-0.115107537,0.046090067,0,-0.02076457,0.099998316,0.015447148,-0.059084526,-0.086186316,339573.195,295077.6877,553855.2997,33101.03137,-126609.698,-184684.9629
0,0.32,0.6,-0.110350291,-0.120105966,0.050170079,0,-0.023563783,0.104204892,0.015915499,-0.053320502,-0.081274651,345604.753,295110.9326,568900.9498,34104.64147,-114258.2185,-174159.9671
0,0.32,0.64,-0.114383499,-0.124614251,0.054426459,0,-0.026651227,0.10879741,0.016306555,-0.047486303,-0.075827792,352055.0709,294945.2991,585192.3782,34942.61805,-101756.3638,-162488.1258
0,0.32,0.68,-0.1179481,-0.128609377,0.058873872,0,-0.029954962,0.113708467,0.016624794,-0.041637252,-0.069703443,358943.5935,294754.3895,602604.5944,35624.5578,-89222.68391,-149364.5217
0,0.32,0.72,-0.121045459,-0.132066679,0.063523136,0,-0.033326955,0.118795692,0.016877579,-0.035844561,-0.062742934,366294.5897,294879.6871,620856.7871,36166.24101,-76809.774,-134449.1443
0,0.32,0.76,-0.12368323,-0.134962222,0.068377527,0,-0.036504679,0.12380197,0.017075256,-0.030190497,-0.054801609,374131.2499,295906.9386,639421.1861,36589.83442,-64693.92314,-117432.0193
0,0.32,0.8,-0.125875939,-0.137278342,0.073427294,0,-0.039070983,0.128314133,0.01723047,-0.024757344,-0.045825293,382470.6394,298747.1034,657429.495,36922.43535,-53051.45165,-98197.05571
0,0.32,0.84,-0.127644405,-0.13901529,0.078642658,0,-0.040447509,0.131759651,0.017356416,-0.019608319,-0.036008179,391337.749,304664.5147,673679.8579,37192.32044,-42017.82627,-77160.3846
0,0.32,0.88,-0.12901327,-0.140213176,0.083968066,0,-0.040027098,0.133553415,0.017463916,-0.014759608,-0.026056282,400827.0738,315054.7216,687012.9628,37422.67675,-31627.73237,-55834.89007
0,0.32,0.92,-0.130005942,-0.140986843,0.089326931,0,-0.037687386,0.133613605,0.017557638,-0.01014248,-0.01746748,411112.3684,330353.685,697427.236,37623.50939,-21733.8866,-37430.31466
0,0.32,0.96,-0.130636067,-0.141563942,0.094657154,0,-0.035002221,0.133413361,0.017632225,-0.005529316,-0.012377026,421762.0302,346757.2711,707647.8044,37783.33928,-11848.53372,-26522.19832
0,0.32,1,-0.130890632,-0.142284013,0.1,0,-0.036885941,0,0.017669147,0,0,-158082.6053,-237123.908,-158082.6053,37862.45858,0,0
0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.36,0.04,-0.009661133,-0.011114333,0.002724596,0,-0.001778547,0.068892238,0.001845651,-0.119251291,-0.137212462,287630.1021,283818.9289,435256.3264,3954.966887,-255538.4799,-294026.7037
0,0.36,0.08,-0.019080206,-0.021721099,0.005511379,0,-0.00321346,0.070380102,0.003582182,-0.115898655,-0.13264034,287857.0379,280971.0521,438671.5425,7676.104978,-248354.2616,-284229.2997
0,0.36,0.12,-0.028204918,-0.031856795,0.008355005,0,-0.004408804,0.07176407,0.005200209,-0.112058069,-0.12852902,288665.4295,279217.9934,442445.5805,11143.30522,-240124.4333,-275419.3289
0,0.36,0.16,-0.037009498,-0.041548193,0.011252505,0,-0.005454687,0.073108475,0.006703039,-0.107948788,-0.124754243,289944.8035,278256.1878,446605.8209,14363.65471,-231318.8308,-267330.5214
0,0.36,0.2,-0.045476724,-0.050814633,0.014203683,0,-0.006428911,0.07448088,0.008096978,-0.103648775,-0.12122111,291651.2949,277875.0562,451253.1812,17350.66643,-222104.5176,-259759.5213
0,0.36,0.24,-0.053593301,-0.059669499,0.017210975,0,-0.007398693,0.075943998,0.009388828,-0.099194166,-0.117855185,293765.5929,277911.2499,456502.7322,20118.91752,-212558.9264,-252546.8241
0,0.36,0.28,-0.06134779,-0.068121288,0.020279202,0,-0.008422756,0.077554539,0.010584798,-0.094600974,-0.114596719,296279.0728,278230.3103,462467.3717,22681.71031,-202716.373,-245564.3969
0,0.36,0.32,-0.068729457,-0.076174385,0.023415338,0,-0.00955362,0.079364266,0.011689943,-0.089873881,-0.111396173,299188.4852,278716.4425,469254.7705,25049.87759,-192586.8881,-238706.0846
0,0.36,0.36,-0.075727611,-0.08382963,0.026628344,0,-0.010839873,0.08142178,0.0127079,-0.08501119,-0.1082105,302493.8886,279265.5903,476969.1311,27231.21439,-182166.8357,-231879.6429
0,0.36,0.4,-0.082331248,-0.091084715,0.029929081,0,-0.012328204,0.083774441,0.013640826,-0.080008268,-0.104999812,306198.1569,279780.577,485714.8153,29230.3422,-171446.2893,-224999.5962
0,0.36,0.44,-0.088528934,-0.097934436,0.033330299,0,-0.014065044,0.086470139,0.014489502,-0.074860379,-0.101724029,310307.5528,280168.1734,495600.7085,31048.93307,-160415.097,-217980.0617
0,0.36,0.48,-0.094308908,-0.104370822,0.036846692,0,-0.0160976,0.089558703,0.015253598,-0.069565348,-0.098339051,314833.2983,280338.4413,506744.8043,32686.28082,-149068.6034,-210726.5386
0,0.36,0.52,-0.09965939,-0.110383133,0.040494995,0,-0.018473993,0.093092652,0.01593211,-0.064126323,-0.094791881,319794.2526,280207.1249,519278.5064,34140.2367,-137413.5496,-203125.4583
0,0.36,0.56,-0.10456912,-0.115957714,0.044294104,0,-0.021241901,0.097126756,0.016523982,-0.058554695,-0.091014042,325220.8079,279702.4481,533349.5717,35408.53255,-125474.3462,-195030.0896
0,0.36,0.6,-0.109028141,-0.121077696,0.048265136,0,-0.024444609,0.101715249,0.017028896,-0.052873112,-0.086912613,331159.883,278778.5773,549121.1303,36490.49045,-113299.5265,-186241.3143
0,0.36,0.64,-0.113028818,-0.125722517,0.052431324,0,-0.028112375,0.106904431,0.017448224,-0.047118233,-0.08235838,337680.241,277439.4369,566761.1656,37389.05104,-100967.6413,-176482.2428
0,0.36,0.68,-0.116567058,-0.129867349,0.05681749,0,-0.032245359,0.112716427,0.017786033,-0.041342503,-0.0771716,344876.008,275778.8104,586411.2095,38112.92721,-88591.07808,-165367.7138
0,0.36,0.72,-0.119643619,-0.133482624,0.061448638,0,-0.036781666,0.119116597,0.018049963,-0.035613802,-0.071108814,352863.9887,274046.133,608113.8388,38678.49118,-76315.29103,-152376.0291
0,0.36,0.76,-0.122265267,-0.136534338,0.066346818,0,-0.041540529,0.125953016,0.018251673,-0.030011273,-0.063861948,361767.8029,272752.3839,631667.1233,39110.72809,-64309.87155,-136847.0314
0,0.36,0.8,-0.124445422,-0.13898684,0.071524879,0,-0.046128779,0.132854942,0.018406394,-0.024615338,-0.05509997,371683.5527,272836.1682,656372.7134,39442.27312,-52747.15287,-118071.3634
